trial_id,onset_sample,cue,boundary_ok,rejected,artifact_score,PTP,saturated_samples,max_jump,role,fold
66,149201,-1,True,False,0.0,177.2298109707154,0.0,7.754232122202154,折外评价,4.0
67,151386,1,True,False,1.9481071017787708,606.990802878273,0.0,11.089843548239998,折外评价,5.0
68,153562,1,True,False,0.07727272583228498,175.16194598130372,0.0,10.880916295403523,折外评价,1.0
69,155802,-1,True,False,0.02794647908231155,101.86596441379007,0.0,10.800489430881825,折外评价,1.0
70,158051,-1,True,False,0.6362512942139165,397.2155508312255,0.0,9.367794078542147,折外评价,5.0
71,160243,1,True,False,0.0,157.05788334056828,0.0,10.420255934933124,折外评价,5.0
72,162412,1,True,False,5.257727954808392,512.7344711005455,0.0,19.53244903933239,折外评价,3.0
73,164560,1,True,False,0.0,200.95060018964344,0.0,8.525811137164553,折外评价,5.0
74,166789,1,True,False,1.2096721082734732,284.7569965201478,0.0,12.885839992890851,折外评价,2.0
75,169005,-1,True,False,0.44852913083758866,285.6930440824513,0.0,11.504105299572018,折外评价,5.0
76,171185,-1,True,False,0.0,120.6984346463007,0.0,7.684460456809262,折外评价,4.0
77,173442,-1,True,False,0.0,267.3763983732346,0.0,10.20862531442944,折外评价,2.0
78,175618,1,True,False,2.7792340879416693,570.8339670942901,0.0,12.978041992488556,折外评价,3.0
79,177883,-1,True,False,0.0,145.81397729440576,0.0,8.275780050265546,折外评价,5.0
80,180047,1,True,False,3.3327623940496283,860.0990760022731,0.0,11.828659710301736,折外评价,3.0
81,182295,-1,True,False,4.52613906371472,866.0414336350643,0.0,14.088757336996736,折外评价,4.0
82,184492,1,True,False,0.0,251.61472970139636,0.0,10.155096378155342,折外评价,3.0
83,186720,1,True,False,2.2322236334754493,466.2667234484271,0.0,12.819435647366845,折外评价,1.0
84,188925,-1,True,False,1.0128926438303503,367.1402656857391,0.0,11.71490115331693,折外评价,1.0
85,191109,1,True,False,0.9909683337068766,458.10334794022447,0.0,10.274445540957288,折外评价,2.0
86,193322,-1,True,True,30.41238542881236,2113.7165192895354,128.0,378.3635413945336,质量剔除,
87,195470,-1,True,False,2.5129907231614066,798.1009923766976,0.0,9.960100247520813,折外评价,1.0
88,197671,1,True,False,3.923309556141967,850.6975473242543,0.0,12.822056933662793,折外评价,4.0
89,199803,-1,True,False,0.5591750851246047,386.7008169022057,0.0,7.9990618372042945,折外评价,3.0
90,202000,-1,True,False,3.4582255023240944,704.4519937107849,0.0,12.961794386920246,折外评价,2.0
91,204304,-1,True,False,0.0,78.25762314986244,0.0,8.511088444871845,折外评价,1.0
92,206500,-1,True,False,0.8233602746847422,289.31822227628965,0.0,12.166462083220239,折外评价,3.0
93,208749,1,True,False,0.5890581136014195,342.9957151054414,0.0,11.258001406982373,折外评价,5.0
94,210925,-1,True,False,3.3403387697719236,916.6582988599708,0.0,11.474594919502096,折外评价,5.0
95,213150,-1,True,False,0.525048507075292,312.77556337043654,0.0,11.636558176462103,折外评价,2.0
96,215326,-1,True,False,0.0,285.6058103927875,0.0,10.3582254392322,折外评价,3.0
97,217535,-1,True,False,0.0,172.96327296884058,0.0,9.796693097362947,折外评价,1.0
98,219715,-1,True,False,1.1522859470517979,311.07260492103194,0.0,12.776542110408627,折外评价,2.0
99,221904,-1,True,False,0.0,182.2883398709587,0.0,10.379780109244223,折外评价,4.0
100,224096,-1,True,False,3.094644223717209,519.8563153345458,0.0,13.916304033725453,折外评价,1.0
