train,test,trial_id,cue,features,score
A1,B1,51,1,peak_latency,-3.4191303420771795
A1,B1,52,-1,peak_latency,-2.038724867234104
A1,B1,53,1,peak_latency,0.09888183286558715
A1,B1,55,1,peak_latency,-2.4440176033522505
A1,B1,56,-1,peak_latency,-4.339485067219264
A1,B1,57,1,peak_latency,1.5159615597860365
A1,B1,64,-1,peak_latency,-3.297642507670433
A1,B1,65,-1,peak_latency,-1.6864853368580304
A1,B1,66,-1,peak_latency,4.190078418955434
A1,B1,67,1,peak_latency,3.0774601911843718
A1,B1,68,1,peak_latency,0.583607649473845
A1,B1,69,-1,peak_latency,4.703028852842203
A1,B1,70,-1,peak_latency,3.2104763766131286
A1,B1,71,1,peak_latency,-2.8523806025669196
A1,B1,72,1,peak_latency,7.481892688178991
A1,B1,73,-1,peak_latency,-1.1262575995501007
A1,B1,74,-1,peak_latency,-0.8469854798383889
A1,B1,75,1,peak_latency,-0.6020822542175119
A1,B1,76,-1,peak_latency,-0.33021793268199334
A1,B1,77,-1,peak_latency,-0.7093704876344246
A1,B1,84,-1,peak_latency,0.7030357825978774
A1,B1,85,1,peak_latency,-0.8768369775283734
A1,B1,86,-1,peak_latency,-0.7241996966295586
A1,B1,87,-1,peak_latency,-0.6399979147418395
A1,B1,89,-1,peak_latency,0.2798322055132223
A1,B1,90,-1,peak_latency,-2.800101116015751
A1,B1,91,1,peak_latency,-0.10548096649398175
A1,B1,93,-1,peak_latency,-0.04656481882874208
A1,B1,94,1,peak_latency,1.3035308537888
A1,B1,95,-1,peak_latency,0.040150099617211256
A1,B1,96,1,peak_latency,-0.8783660977871144
A1,B1,97,-1,peak_latency,-2.702530557003928
A1,B1,98,1,peak_latency,-0.11305555430253242
A1,B1,99,1,peak_latency,0.2908095819191532
A1,B1,2,-1,spatial,-1.8183138061838326
A1,B1,3,1,spatial,-1.5973759861776764
A1,B1,4,-1,spatial,-0.37365020071389043
A1,B1,5,1,spatial,-5.892653034241118
A1,B1,6,1,spatial,-0.7939740698394556
A1,B1,7,1,spatial,1.6915209239547755
A1,B1,8,-1,spatial,-0.4341142720486061
A1,B1,9,-1,spatial,-0.3160473430228455
A1,B1,10,-1,spatial,-0.8075306003565719
A1,B1,11,1,spatial,0.25728187598147556
A1,B1,12,-1,spatial,-0.10359480101012984
A1,B1,13,1,spatial,-0.9793753822159502
A1,B1,15,-1,spatial,-0.06478655974737921
A1,B1,16,1,spatial,0.4935183038987866
A1,B1,17,-1,spatial,0.08819646738551203
A1,B1,24,1,spatial,-0.24558176722528807
A1,B1,25,1,spatial,5.397862084266313
A1,B1,26,1,spatial,0.6235291205112361
A1,B1,27,1,spatial,1.2579977211874251
A1,B1,28,1,spatial,0.33039740367200254
A1,B1,29,1,spatial,-0.21057644904467346
A1,B1,30,-1,spatial,-3.225448999378861
A1,B1,31,1,spatial,1.8472883181929762
A1,B1,32,-1,spatial,-2.1313267639130897
A1,B1,33,-1,spatial,0.9713801727134851
A1,B1,34,1,spatial,-1.014995287445404
A1,B1,35,-1,spatial,2.928641118648083
A1,B1,37,-1,spatial,2.467227801640571
A1,B1,44,1,spatial,-1.012939689946438
A1,B1,45,1,spatial,0.4251409297100781
A1,B1,46,-1,spatial,2.1877334575636165
A1,B1,47,-1,spatial,-6.822955496183799
A1,B1,48,1,spatial,-0.29827374740726253
A1,B1,49,1,spatial,2.5275271549354144
A1,B1,50,-1,spatial,4.338655313422635
A1,B1,51,1,spatial,-2.563830148364621
A1,B1,52,-1,spatial,-2.30150235461846
A1,B1,53,1,spatial,0.03501378483216367
A1,B1,55,1,spatial,-0.4584985196520642
A1,B1,56,-1,spatial,-3.370993511564243
A1,B1,57,1,spatial,1.5637341907308024
A1,B1,64,-1,spatial,-3.1858879134973743
A1,B1,65,-1,spatial,-2.255386317890218
A1,B1,66,-1,spatial,2.0916466905102546
A1,B1,67,1,spatial,2.9747944711398238
A1,B1,68,1,spatial,0.4549506250387463
A1,B1,69,-1,spatial,4.858942684807371
A1,B1,70,-1,spatial,3.2037136269507696
A1,B1,71,1,spatial,-2.537923940352606
A1,B1,72,1,spatial,6.785680510432181
A1,B1,73,-1,spatial,-1.3128027980736143
A1,B1,74,-1,spatial,-0.5957571133996703
A1,B1,75,1,spatial,-2.2315199017471037
A1,B1,76,-1,spatial,-0.4270432491948462
A1,B1,77,-1,spatial,-0.5158058252327388
A1,B1,84,-1,spatial,0.6355028692582743
A1,B1,85,1,spatial,-0.5287402855843663
A1,B1,86,-1,spatial,-0.7437121134393544
A1,B1,87,-1,spatial,-0.7144925583923646
A1,B1,89,-1,spatial,0.181261001325098
A1,B1,90,-1,spatial,-2.5745613382375545
A1,B1,91,1,spatial,-0.06401112398949522
A1,B1,93,-1,spatial,-0.01365348415756166
A1,B1,94,1,spatial,1.1668202807100758
A1,B1,95,-1,spatial,0.10329948037805624
A1,B1,96,1,spatial,-0.7794705152878884
A1,B1,97,-1,spatial,-2.533840742004908
A1,B1,98,1,spatial,-0.03875775464057899
A1,B1,99,1,spatial,0.27682790284602
A1,B1,2,-1,mechanism,-1.6185319596918897
A1,B1,3,1,mechanism,-1.499003218108163
A1,B1,4,-1,mechanism,-0.11272977393559892
A1,B1,5,1,mechanism,-7.232308433549976
A1,B1,6,1,mechanism,0.24677923549614697
A1,B1,7,1,mechanism,1.3888583929155545
A1,B1,8,-1,mechanism,-0.3744334097130662
A1,B1,9,-1,mechanism,-0.11354086747424655
A1,B1,10,-1,mechanism,-0.7791093285835256
A1,B1,11,1,mechanism,0.3505296884464039
A1,B1,12,-1,mechanism,-0.07602659878729265
A1,B1,13,1,mechanism,-0.9501510683656845
A1,B1,15,-1,mechanism,-0.11770177028020985
A1,B1,16,1,mechanism,0.5065520283563495
A1,B1,17,-1,mechanism,0.3971213148544403
A1,B1,24,1,mechanism,0.42004858124250083
A1,B1,25,1,mechanism,6.228868415897555
A1,B1,26,1,mechanism,0.5467594808928202
A1,B1,27,1,mechanism,1.004773114789468
A1,B1,28,1,mechanism,-0.4980321211130022
A1,B1,29,1,mechanism,-0.20879659861572422
A1,B1,30,-1,mechanism,-4.2769627885117725
A1,B1,31,1,mechanism,1.5747430723293219
A1,B1,32,-1,mechanism,-3.081467985906935
A1,B1,33,-1,mechanism,0.7614616110816734
A1,B1,34,1,mechanism,-0.807621620172774
A1,B1,35,-1,mechanism,1.9767890467214737
A1,B1,37,-1,mechanism,2.301477098964134
A1,B1,44,1,mechanism,-1.0813757798555865
A1,B1,45,1,mechanism,0.43415023807455877
A1,B1,46,-1,mechanism,4.239211588143403
A1,B1,47,-1,mechanism,-7.595445617057556
A1,B1,48,1,mechanism,0.05291914053131543
A1,B1,49,1,mechanism,2.430024439437183
A1,B1,50,-1,mechanism,5.428192581218358
A1,B1,51,1,mechanism,-3.876818248864478
A1,B1,52,-1,mechanism,-2.4839012895397183
A1,B1,53,1,mechanism,0.03397962660406045
A1,B1,55,1,mechanism,0.2682383599714634
A1,B1,56,-1,mechanism,-3.4325382503449604
A1,B1,57,1,mechanism,1.1865959476908965
A1,B1,64,-1,mechanism,-3.148841184087968
A1,B1,65,-1,mechanism,-2.547552950090153
A1,B1,66,-1,mechanism,1.5511143818841961
A1,B1,67,1,mechanism,2.4983963638329967
A1,B1,68,1,mechanism,0.4488278080137299
A1,B1,69,-1,mechanism,3.99009170800743
A1,B1,70,-1,mechanism,3.2039610667668024
A1,B1,71,1,mechanism,-3.3132276046924156
A1,B1,72,1,mechanism,6.429829774975019
A1,B1,73,-1,mechanism,-1.2782445895869665
A1,B1,74,-1,mechanism,-0.4614614784058987
A1,B1,75,1,mechanism,-2.4559318162395893
A1,B1,76,-1,mechanism,0.23146549095676575
A1,B1,77,-1,mechanism,-0.5384652587400298
A1,B1,84,-1,mechanism,0.6321643765552191
A1,B1,85,1,mechanism,-0.4707383174401546
A1,B1,86,-1,mechanism,-0.7455906405547839
A1,B1,87,-1,mechanism,-0.6919676004195954
A1,B1,89,-1,mechanism,1.2680393827366239
A1,B1,90,-1,mechanism,-3.3157094965511305
A1,B1,91,1,mechanism,0.030886643667749517
A1,B1,93,-1,mechanism,-0.04582734625651434
A1,B1,94,1,mechanism,0.8770009862109572
A1,B1,95,-1,mechanism,0.08289850735224362
A1,B1,96,1,mechanism,-0.8723307268428486
A1,B1,97,-1,mechanism,-2.2861240345215554
A1,B1,98,1,mechanism,-0.17505107605380557
A1,B1,99,1,mechanism,0.42934680357352284
A1,B1,2,-1,covariance,0.1947505877796832
A1,B1,3,1,covariance,-0.7878833361054625
A1,B1,4,-1,covariance,0.2862984542554528
A1,B1,5,1,covariance,0.17670807439144604
A1,B1,6,1,covariance,1.2258087258109154
A1,B1,7,1,covariance,1.5740243355220038
A1,B1,8,-1,covariance,-0.596503243911921
A1,B1,9,-1,covariance,-0.20684654708148922
A1,B1,10,-1,covariance,0.5290380303078954
A1,B1,11,1,covariance,0.07550911262256871
A1,B1,12,-1,covariance,-0.93304868023774
A1,B1,13,1,covariance,1.28600065708696
A1,B1,15,-1,covariance,1.6670052805243376
A1,B1,16,1,covariance,-0.18621887497450051
A1,B1,17,-1,covariance,1.1041774526103907
A1,B1,24,1,covariance,1.1633381639817706
A1,B1,25,1,covariance,1.0597837417116907
A1,B1,26,1,covariance,-0.6786036088025019
A1,B1,27,1,covariance,1.215004416730909
A1,B1,28,1,covariance,1.1888129444040199
A1,B1,29,1,covariance,0.012905928536555386
A1,B1,30,-1,covariance,-0.27903096760624685
A1,B1,31,1,covariance,0.1698251779483612
A1,B1,32,-1,covariance,1.7238801615015025
A1,B1,33,-1,covariance,1.1215227560441652
A1,B1,34,1,covariance,0.5874992139055657
A1,B1,35,-1,covariance,1.0388087730517788
A1,B1,37,-1,covariance,-0.09156462224983086
A1,B1,44,1,covariance,1.132774809622256
A1,B1,45,1,covariance,0.07418924692876526
A1,B1,46,-1,covariance,2.137644411646181
A1,B1,47,-1,covariance,-1.5804332028033714
A1,B1,48,1,covariance,2.0967434042599655
A1,B1,49,1,covariance,0.2126686263107918
A1,B1,50,-1,covariance,-0.7100049639749313
A1,B1,51,1,covariance,-1.1306911874062404
A1,B1,52,-1,covariance,0.6000084929863095
A1,B1,53,1,covariance,1.2829813428217514
A1,B1,55,1,covariance,-0.4798801225240311
A1,B1,56,-1,covariance,1.9388266977892428
A1,B1,57,1,covariance,1.825700966828401
A1,B1,64,-1,covariance,2.2562091744225055
A1,B1,65,-1,covariance,-0.4014644014814042
A1,B1,66,-1,covariance,-0.09372458319152574
A1,B1,67,1,covariance,2.171081546449091
A1,B1,68,1,covariance,1.3276528585118643
A1,B1,69,-1,covariance,-1.055042192361943
A1,B1,70,-1,covariance,-0.08500313942202858
A1,B1,71,1,covariance,2.7299533057879337
A1,B1,72,1,covariance,-0.3492551844736692
A1,B1,73,-1,covariance,1.743393808567835
A1,B1,74,-1,covariance,0.6329149815282687
A1,B1,75,1,covariance,-1.0423412580139744
A1,B1,76,-1,covariance,2.6886360998990257
A1,B1,77,-1,covariance,1.9341855700526551
A1,B1,84,-1,covariance,1.561853733814469
A1,B1,85,1,covariance,-0.36610012374216344
A1,B1,86,-1,covariance,2.3646882402149845
A1,B1,87,-1,covariance,-0.41313465620909606
A1,B1,89,-1,covariance,3.1687972744763755
A1,B1,90,-1,covariance,3.0206094637861063
A1,B1,91,1,covariance,0.7009648617036118
A1,B1,93,-1,covariance,2.360351998479998
A1,B1,94,1,covariance,1.7024471466000948
A1,B1,95,-1,covariance,1.0159506199034696
A1,B1,96,1,covariance,1.655125093864675
A1,B1,97,-1,covariance,1.5229869803670018
A1,B1,98,1,covariance,1.463161906771699
A1,B1,99,1,covariance,1.2013255551106252
B1,A1,2,1,amplitude,1.389860830745679
B1,A1,4,-1,amplitude,0.5708419345458042
B1,A1,5,1,amplitude,0.28860639409093475
B1,A1,6,-1,amplitude,1.8534023826358366
B1,A1,7,-1,amplitude,0.4359702165338384
B1,A1,8,-1,amplitude,-0.1500848348438955
B1,A1,9,1,amplitude,0.28061742973077636
B1,A1,10,1,amplitude,-0.037324696474068525
B1,A1,11,1,amplitude,0.5507655112485508
B1,A1,12,1,amplitude,-0.054437076756672614
B1,A1,13,-1,amplitude,0.04161731662161031
B1,A1,15,1,amplitude,0.49734101071628317
B1,A1,16,-1,amplitude,0.6261131488946373
B1,A1,17,1,amplitude,0.05583172805769623
B1,A1,24,-1,amplitude,0.07028439758191905
B1,A1,25,-1,amplitude,1.750900909703036
B1,A1,26,1,amplitude,0.13553001464503214
B1,A1,28,-1,amplitude,0.024513953829649594
B1,A1,29,-1,amplitude,-0.24193435846992928
B1,A1,30,-1,amplitude,0.06326115124831531
B1,A1,31,-1,amplitude,0.7182820428519462
B1,A1,32,1,amplitude,0.1322228691163132
B1,A1,33,1,amplitude,0.1470432103501797
B1,A1,34,-1,amplitude,0.23667647763988978
B1,A1,35,1,amplitude,0.2440988546870981
B1,A1,37,-1,amplitude,0.135700042036186
B1,A1,44,1,amplitude,-0.013275443942925782
B1,A1,45,-1,amplitude,0.08084614868442093
B1,A1,47,-1,amplitude,0.22434321176065516
B1,A1,48,1,amplitude,0.24906189672081527
B1,A1,49,-1,amplitude,0.023991623150723482
B1,A1,50,-1,amplitude,0.7409550808298093
B1,A1,51,1,amplitude,-0.9146377552837098
B1,A1,52,1,amplitude,-2.0976064753717822
B1,A1,53,1,amplitude,-1.4531458929852463
B1,A1,54,-1,amplitude,-3.7283953237930145
B1,A1,55,1,amplitude,0.15698132890892938
B1,A1,56,-1,amplitude,0.24502691884499395
B1,A1,57,-1,amplitude,0.13711521455208528
B1,A1,64,1,amplitude,0.6712113150328518
B1,A1,65,-1,amplitude,0.29577359962532623
B1,A1,66,1,amplitude,0.4254164288382499
B1,A1,67,-1,amplitude,0.4418502566749175
B1,A1,68,-1,amplitude,0.21181285439380457
B1,A1,69,1,amplitude,0.09127657470401879
B1,A1,70,1,amplitude,-0.0031592131634991367
B1,A1,71,-1,amplitude,0.27416535843595446
B1,A1,72,1,amplitude,0.4555057602062738
B1,A1,73,-1,amplitude,0.21811522447151183
B1,A1,74,1,amplitude,1.0540402449514188
B1,A1,75,-1,amplitude,0.521569563857642
B1,A1,76,1,amplitude,0.6224065394986228
B1,A1,84,1,amplitude,1.3513643187111564
B1,A1,85,-1,amplitude,0.06982180547321135
B1,A1,86,1,amplitude,0.43125977297085727
B1,A1,87,1,amplitude,0.017909547197260973
B1,A1,89,1,amplitude,-0.2928499500395346
B1,A1,90,1,amplitude,0.16406579532496376
B1,A1,91,-1,amplitude,1.1213725373684975
B1,A1,92,1,amplitude,0.293230692374613
B1,A1,93,1,amplitude,0.2067394602824279
B1,A1,94,1,amplitude,0.20879266740746394
B1,A1,95,-1,amplitude,0.1504715021376293
B1,A1,96,1,amplitude,0.23393150360544715
B1,A1,97,1,amplitude,0.11013413763119552
B1,A1,98,-1,amplitude,0.5051682271284593
B1,A1,99,-1,amplitude,0.23151553326990265
B1,A1,2,1,peak_latency,2.0677389661165546
B1,A1,4,-1,peak_latency,0.6402891339509769
B1,A1,5,1,peak_latency,0.8206856534186537
B1,A1,6,-1,peak_latency,0.6632679080321857
B1,A1,7,-1,peak_latency,-0.7208034326013047
B1,A1,8,-1,peak_latency,0.3058159421926883
B1,A1,9,1,peak_latency,-1.5887145573886983
B1,A1,10,1,peak_latency,-0.3813892701246938
B1,A1,11,1,peak_latency,0.1351722217771434
B1,A1,12,1,peak_latency,-0.26287760742463623
B1,A1,13,-1,peak_latency,-0.9247787635603131
B1,A1,15,1,peak_latency,0.4451189872077917
B1,A1,16,-1,peak_latency,-0.25420568484097583
B1,A1,17,1,peak_latency,1.1328682040772557
B1,A1,24,-1,peak_latency,-1.9869945215070737
B1,A1,25,-1,peak_latency,0.692186424297335
B1,A1,26,1,peak_latency,1.938308985832615
B1,A1,28,-1,peak_latency,1.5459801799169517
B1,A1,29,-1,peak_latency,0.713012830731753
B1,A1,30,-1,peak_latency,1.4159966639122616
B1,A1,31,-1,peak_latency,0.4450342201291622
B1,A1,32,1,peak_latency,-1.260872870915156
B1,A1,33,1,peak_latency,-0.18232618491527422
B1,A1,34,-1,peak_latency,-1.5337828480530018
B1,A1,35,1,peak_latency,-0.13251380273418317
B1,A1,37,-1,peak_latency,-0.7724109635699467
B1,A1,44,1,peak_latency,0.9333132161912427
B1,A1,45,-1,peak_latency,0.8384888289519865
B1,A1,47,-1,peak_latency,1.35092510178672
B1,A1,48,1,peak_latency,-1.3633315015980805
B1,A1,49,-1,peak_latency,0.28373888116703
B1,A1,50,-1,peak_latency,-0.1348980227351686
B1,A1,51,1,peak_latency,2.433811079850098
B1,A1,52,1,peak_latency,-0.6447908358702571
B1,A1,53,1,peak_latency,-0.42633705085779705
B1,A1,54,-1,peak_latency,-0.8891632393613974
B1,A1,55,1,peak_latency,-0.22438183083558105
B1,A1,56,-1,peak_latency,-0.5157175595057342
B1,A1,57,-1,peak_latency,0.13123866701625275
B1,A1,64,1,peak_latency,0.2694691758745341
B1,A1,65,-1,peak_latency,0.6772935538512033
B1,A1,66,1,peak_latency,0.9508443802885801
B1,A1,67,-1,peak_latency,0.32656046167822333
B1,A1,68,-1,peak_latency,1.1099923869395008
B1,A1,69,1,peak_latency,1.6091869207048632
B1,A1,70,1,peak_latency,-0.007956490324351185
B1,A1,71,-1,peak_latency,-0.17740908164107683
B1,A1,72,1,peak_latency,0.06903536165998889
B1,A1,73,-1,peak_latency,-1.1279658606700176
B1,A1,74,1,peak_latency,0.08496882449073298
B1,A1,75,-1,peak_latency,-0.4589952768470003
B1,A1,76,1,peak_latency,-1.1299960971851597
B1,A1,84,1,peak_latency,0.3452242148826946
B1,A1,85,-1,peak_latency,-0.4579442470389022
B1,A1,86,1,peak_latency,-0.030726664908805646
B1,A1,87,1,peak_latency,-0.5054772303710655
B1,A1,89,1,peak_latency,0.27388621424951337
B1,A1,90,1,peak_latency,-1.1953605441761097
B1,A1,91,-1,peak_latency,-0.444627096933679
B1,A1,92,1,peak_latency,1.1828557482410158
B1,A1,93,1,peak_latency,0.6188801600952863
B1,A1,94,1,peak_latency,-0.9322567326467864
B1,A1,95,-1,peak_latency,-1.1255191558896909
B1,A1,96,1,peak_latency,0.01597237140815523
B1,A1,97,1,peak_latency,0.28250901272402934
B1,A1,98,-1,peak_latency,-0.7570855160438986
B1,A1,99,-1,peak_latency,0.14831639730252963
B1,A1,2,1,spatial,2.520854431230757
B1,A1,4,-1,spatial,0.565363700899524
B1,A1,5,1,spatial,0.6831172494920953
B1,A1,6,-1,spatial,0.7938177881575793
B1,A1,7,-1,spatial,-0.4985179303472413
B1,A1,8,-1,spatial,0.13908128111739176
B1,A1,9,1,spatial,-1.1711757995221876
B1,A1,10,1,spatial,-0.43853084630921135
B1,A1,11,1,spatial,0.10216364087335342
B1,A1,12,1,spatial,-0.43089262984729526
B1,A1,13,-1,spatial,-0.8918843968473383
B1,A1,15,1,spatial,0.5595009639834656
B1,A1,16,-1,spatial,-0.022915211901192823
B1,A1,17,1,spatial,1.0982544252419721
B1,A1,24,-1,spatial,-1.833736784993543
B1,A1,25,-1,spatial,1.085953959855963
B1,A1,26,1,spatial,1.6873193579566355
B1,A1,28,-1,spatial,1.525054741352336
B1,A1,29,-1,spatial,0.6352906483334918
B1,A1,30,-1,spatial,1.0750402606781952
B1,A1,31,-1,spatial,0.7261569655920974
B1,A1,32,1,spatial,-1.3748323829176665
B1,A1,33,1,spatial,-0.21069258910425656
B1,A1,34,-1,spatial,-1.4570295777042122
B1,A1,35,1,spatial,-0.0872443792381349
B1,A1,37,-1,spatial,-0.9069275664922141
B1,A1,44,1,spatial,0.8079561649740697
B1,A1,45,-1,spatial,0.5925215723984868
B1,A1,47,-1,spatial,1.2932766905195539
B1,A1,48,1,spatial,-1.165154153250055
B1,A1,49,-1,spatial,0.25394047728192143
B1,A1,50,-1,spatial,0.2648296779601618
B1,A1,51,1,spatial,2.2094035281438362
B1,A1,52,1,spatial,-0.4075944948113827
B1,A1,53,1,spatial,-0.11237701952444758
B1,A1,54,-1,spatial,-1.5111100892951363
B1,A1,55,1,spatial,-0.07730281801538574
B1,A1,56,-1,spatial,-0.25640279980763653
B1,A1,57,-1,spatial,0.013561376628082343
B1,A1,64,1,spatial,0.24192334560422268
B1,A1,65,-1,spatial,0.7352729454648961
B1,A1,66,1,spatial,1.2732171576168085
B1,A1,67,-1,spatial,0.3585866468457244
B1,A1,68,-1,spatial,1.1515437036959062
B1,A1,69,1,spatial,1.2710061629396037
B1,A1,70,1,spatial,-0.03337802277700457
B1,A1,71,-1,spatial,-0.14435282081550915
B1,A1,72,1,spatial,0.1620384349817639
B1,A1,73,-1,spatial,-0.9445001959618523
B1,A1,74,1,spatial,0.296265268292969
B1,A1,75,-1,spatial,-0.17454373602420642
B1,A1,76,1,spatial,-0.9840155600127242
B1,A1,84,1,spatial,0.5307327557811199
B1,A1,85,-1,spatial,-0.6520994537221069
B1,A1,86,1,spatial,0.30692815393231804
B1,A1,87,1,spatial,-0.6752902077675662
B1,A1,89,1,spatial,0.20055913880394136
B1,A1,90,1,spatial,-1.2508762879270712
B1,A1,91,-1,spatial,-0.448453749250319
B1,A1,92,1,spatial,1.3195172054362792
B1,A1,93,1,spatial,0.6194923177188879
B1,A1,94,1,spatial,-0.8801437294025181
B1,A1,95,-1,spatial,-1.2358456761401149
B1,A1,96,1,spatial,-0.028418147338892082
B1,A1,97,1,spatial,0.21716153329560695
B1,A1,98,-1,spatial,-0.842584370536912
B1,A1,99,-1,spatial,0.20794494590665427
B1,A1,2,1,mechanism,2.5542785916869324
B1,A1,4,-1,mechanism,0.9342032515126272
B1,A1,5,1,mechanism,0.8630729137951918
B1,A1,6,-1,mechanism,1.6869695981059707
B1,A1,7,-1,mechanism,-0.4367255600774151
B1,A1,8,-1,mechanism,0.15734673999890408
B1,A1,9,1,mechanism,-1.0477119232117942
B1,A1,10,1,mechanism,-0.4618419994891986
B1,A1,11,1,mechanism,0.48408590540975305
B1,A1,12,1,mechanism,-0.449972620373848
B1,A1,13,-1,mechanism,-0.8763108709263581
B1,A1,15,1,mechanism,0.7440907984084976
B1,A1,16,-1,mechanism,0.11888680520063774
B1,A1,17,1,mechanism,0.9246492682385785
B1,A1,24,-1,mechanism,-1.6168082814735605
B1,A1,25,-1,mechanism,1.6824739909099684
B1,A1,26,1,mechanism,1.7979941545445555
B1,A1,28,-1,mechanism,1.8211728218461374
B1,A1,29,-1,mechanism,0.5314733122505743
B1,A1,30,-1,mechanism,1.116130342312931
B1,A1,31,-1,mechanism,0.8257707550945104
