trial_id,onset_sample,cue,boundary_ok,rejected,artifact_score,PTP,saturated_samples,max_jump,role,fold
42,94977,-1,True,False,0.8799853611516176,556.1854993417518,0.0,10.690427455381268,折外评价,2.0
43,97142,-1,True,True,22.84323105528642,2286.9287917191145,223.0,476.7961553001538,质量剔除,
44,99262,1,True,False,0.0,178.5338678054694,0.0,7.452720522362938,折外评价,4.0
45,101498,-1,True,False,1.5550533033537692,685.088900243025,0.0,10.778800993866184,折外评价,5.0
46,103675,-1,True,False,0.0,309.380478470962,0.0,10.083634675403061,折外评价,2.0
47,105831,1,True,False,0.0,72.72204931410135,0.0,6.807525841239958,折外评价,2.0
48,108040,-1,True,False,0.6563487659928501,267.21817726850395,0.0,12.393267822072403,折外评价,2.0
49,110293,1,True,False,1.3003931444324768,663.338899939969,0.0,10.641917146741662,折外评价,2.0
50,112485,-1,True,True,23.105684080213575,2270.718660493601,54.0,519.7328062896908,质量剔除,
51,114689,-1,True,False,1.1448091475184112,628.058403059941,0.0,9.825695029496558,折外评价,2.0
52,116898,-1,True,False,0.0,210.8793863015301,0.0,7.186878622817801,折外评价,5.0
53,119098,1,True,False,1.1055264377816583,296.7751223245725,0.0,13.661653799924295,折外评价,4.0
54,121247,1,True,True,22.556787483432764,2292.941247465803,259.0,477.38789993237054,质量剔除,
55,123479,1,True,False,0.0,327.23946186532964,0.0,10.065350138814836,折外评价,4.0
56,125612,-1,True,False,2.8942491203268625,1068.4374394735141,8.0,11.615542312865387,折外评价,4.0
57,127768,-1,True,True,1.7969534004588992,747.4443666344255,27.0,9.153343394105036,质量剔除,
58,129941,-1,True,False,0.0,260.6102022988827,0.0,10.559092860294584,折外评价,4.0
59,132129,-1,True,False,2.7431840136198917,507.3975375156379,0.0,16.73255739421336,折外评价,1.0
60,134318,-1,True,False,0.7775767079572962,251.54766741877668,0.0,12.724363320754321,折外评价,4.0
61,136490,-1,True,False,0.0,253.49733210545406,0.0,6.958646789292757,折外评价,4.0
62,138639,1,True,False,1.1744177696376052,232.4687877808205,0.0,13.866541027455582,折外评价,1.0
63,140879,-1,True,False,1.753602416644567,495.54446739004453,0.0,13.51174229702508,折外评价,1.0
64,143127,-1,True,False,1.1917857798850382,527.0555102863766,0.0,11.371866810525944,折外评价,2.0
65,145292,1,True,False,1.6326297928497597,694.9804952388406,0.0,9.929267492421161,折外评价,3.0
66,147452,1,True,False,2.56867063030907,834.3296490988357,0.0,12.571426863577813,折外评价,1.0
67,149653,1,True,False,1.6303210205567558,452.48219468542607,0.0,13.555576481153935,折外评价,4.0
68,151825,1,True,False,3.29610472894375,1050.550895275596,0.0,12.626448474451308,折外评价,5.0
69,154038,-1,True,False,0.0,179.4049376322782,0.0,7.2840131477313435,折外评价,4.0
70,156234,-1,True,False,0.26965282469050866,262.2013974384313,0.0,11.389574007990888,折外评价,1.0
71,158383,1,True,False,0.35152476611508615,396.0585869136033,0.0,11.191094249589582,折外评价,5.0
72,160615,1,True,False,0.24270430384321176,442.99877979578565,0.0,9.775261212495877,折外评价,2.0
73,162772,1,True,False,0.3999541157693164,314.3096129290204,0.0,11.719083289058034,折外评价,5.0
74,164964,-1,True,False,0.0,365.058493168174,0.0,6.360432419540331,折外评价,5.0
75,167161,-1,True,False,0.3615186183801208,290.08191721491596,0.0,11.620985661254338,折外评价,3.0
76,169398,1,True,False,0.5183535553053484,300.3870310522125,0.0,12.026088130782341,折外评价,4.0
77,171666,1,True,False,0.0,143.94000590924878,0.0,10.044981274995582,折外评价,1.0
78,173803,-1,True,False,0.0,146.5828630438029,0.0,6.6308043749708645,折外评价,1.0
79,176015,-1,True,False,3.7031069113922075,936.5704697977694,0.0,14.933607557230118,折外评价,4.0
80,178336,-1,True,False,0.05985970653810774,217.27574188034436,0.0,10.876885710027096,折外评价,3.0
81,180544,1,True,False,0.0,164.90910270339418,0.0,7.875798437238842,折外评价,1.0
82,182721,-1,True,True,22.746678565248978,2283.1070010979665,40.0,476.204091760163,质量剔除,
83,184925,1,True,False,0.8504305357425246,474.2493374830556,0.0,11.172401255882392,折外评价,3.0
84,187125,-1,True,False,0.0,242.9163720468204,0.0,10.614378097116457,折外评价,5.0
85,189338,-1,True,False,3.6643322625779495,990.4614601178655,0.0,14.37969114185114,折外评价,2.0
86,191590,1,True,False,0.0,157.21909708619333,0.0,9.65403112573344,折外评价,2.0
87,193775,-1,True,False,0.47655970733035924,345.64898818790664,0.0,11.916881287360098,折外评价,3.0
88,195927,1,True,False,3.0192581454135317,936.118277989632,0.0,12.551376101040319,折外评价,1.0
89,198084,-1,True,False,2.3146771880527437,992.3299159663104,0.0,10.416283844467102,折外评价,3.0
90,200264,1,True,False,0.0,201.0133241355795,0.0,7.959709071163616,折外评价,3.0
91,202445,-1,True,False,2.255006256364031,934.4109426868957,0.0,10.982894330769454,折外评价,5.0
92,204593,-1,True,False,0.0,279.45823367444734,0.0,9.059400262414357,折外评价,3.0
93,206818,1,True,False,0.0,213.7533675702287,0.0,9.578976170234682,折外评价,1.0
94,208962,-1,True,False,1.022247965289854,486.9149925291074,0.0,11.605727352752126,折外评价,1.0
95,211219,1,True,False,0.0,266.9154644151287,0.0,9.919003872679895,折外评价,2.0
96,213363,1,True,False,1.594397485060497,606.9733568131454,0.0,11.810196166250108,折外评价,3.0
97,215651,-1,True,False,0.42281127622881437,318.8784486828972,0.0,11.777782015215038,折外评价,2.0
98,217940,-1,True,False,0.18399826955769685,220.34116808628994,0.0,11.177632585745727,折外评价,4.0
99,220148,1,True,False,0.683066466549991,493.4209637489082,0.0,9.24997318123178,折外评价,1.0
100,222325,-1,True,False,0.0,193.32288030766432,0.0,9.520236784647523,折外评价,5.0
